id,tweet,hs_label
4805,صراحه الحين ابوي مشدد اللبس ولون العبايه ابدا تكلم بسبب اخواني القحاب بكتفي بالسوداء حاليا لين ينسا الموضوع,1
4806,انتي مو شايفه شو عم بيصير شاشه التلفاز,0
4807,بحبك ومبسوطه لبنت لبنان ماريس,0
4808,الله يسامح اللي سمح للحريم يدخلون الملعب منظر مقرف,1
4809,ذهبت تشتري فستان فاعجبها حذاء فاشترت حقيبه النساء ويجيك واحد يقول ابي وحده تفهمني خل تفهم بالاول عشان تفهمك,1
4810,شخص يمثل وانا بالنسبه مايشدني الا العفيفه المحتشمه والكفو اما مجرد هراء,0
4811,اختك قاعده تعض المخده انا راكبها بزبي اخض لحمها تحاول تتحمله تلهث زبي انا ادق كسسسها للخصوه,0
4812,يا ساده رجاءا الخاص ممنوع مزاج لاحد مشغوله حياتي مالك دخل اسبابي دعواتك اسءلتك وفرها ملاحظا,0
4813,الصور اللي صورتهالنا مايتقلهاش طبعا يعني,0
4814,الرءيس السيسا لرءيس الاركان يامحمد عايزك تشيل الارهابيين وش الارض احنا مابنخافش ربنا,0
4815,هقتل اللي قدامي الباص الله متكتمتش,0
4816,رجال اتفرج الفرح عالفيحا والله مباراه وحده انسحبو الدوليين تبون فضايح ترا طحالب استرو انفسكم,3
4817,تاقات تظهر المستوا الفكري المخجل الاغلبيه,0
4818,والله انو لذيذ المنظر,0
4819,لله يامخرج الفلس قطعه سالفه السمك,0
4820,اوح جبهتي وين غدت,0
4821,امك انت ابوك انت ايش كلام حيوان كلب,0
4822,البس خفيف الجو يبقا سقعه البس تقيل الجو يبقا حر اولع فا نفسا طيب اعمل ايه,0
4823,اجل مغزلجي,0
4824,يااااارب ماتكون قويه يارب ماتحرمه الا الاياب عيون ماتذكر الله شكله كافاني الله عليههه,0
4825,يبي يجيب الكلام ويبي يخلي بنته اداه التعليقات ضد كلامه الي يقول اذا تشبهله زوجها والي يقول انت حر ياخي ارتقي بتصريحاتك اذا انت موافق تزوج بنتك باي رجال انت وبنتك احرار ومافيه احد يقدر يمنعك المهاترات الي مالها سنع مالها داعي اساسه,0
4826,ميت حزن بالحيل يوفي لكك,0
4827,ياكلاب ضيفوني وسوو ريتويت سرعه عشان اذلكم وادفن وجيهكم مكوتي واطقع عمه,0
4828, اساس الاتراك ميتين والحمدالله انتي وامثالك ماتتابعون تركي عشان ماتكرهوننا بالاتراك وتصير مسلسلات لحجيه امثالك وعبيد كوره,1
4829,بيليا ان ضاع نوتيلا يجد غاتوزو ويءدي ادوار رينو ميلان,0
4830,انتا كده قاعد تاكد ليهم الموضوع,0
4831,الاطفال وازعاجهم ورخامتهم اللي بتخلصش,0
4832,ربابه ايه اغاني ايه فالهم ده عالصبح,0
4833,انتم حمايه الروسي الشيوعي الملحد ودعم النتنياهو ياجيش ابوشحاطه احرار سوريا الشرفاء اكلوكم وخلصوا حجروكم الساحل ياعيال الخنزيره جيش الكبسه التفت مسح فيكمالبلاطه,1
4834,مدري ليه اتضايق اذا احد يعطس قدامي احس بمرض طول,0
4835,غالي دزليل المسعد,0
4836,افا بنات وانا اقول البنات شحليلهم مايتخرفنون ثقال طلعتو اخس العيال,1
4837,يععععععععع,0
4838,اشيلج عناقيصج اوديج برع اي وتهز راسها وتطلع لسانها كيووت,0
4839,الهندي قاعد يثبت للمعزب الخروف صديقه يذبحه والله ابمحلك لاخليه حنوون المسكين,0
4840,بسم الله رغباتي استودعتهم الله لاتضيع وداءعه,0
4841,جليلين الحيا وش تبون بالرجال تصورونه والله انه اخر رجال اللي سويتوه,0
4842,مالومهم امحق حب غصب بتحبني انا بدار المسنين يالجيكر,0
4843,ضغطي تو ٦٠٠,0
4844,ترا الموضوع ماهو مزايدات البنات والاولاد انتوا تغزلتوا فالهنديه يعني لازم البنات يتغزلوا فبايع الكليجا سلامات شي اسمه حياء وغض بصر للجنسين الله يثبت العقل والدين جد الامه انحدار للاسف,0
4845,جابوه حريم السلطان اللي منتشرين بينا,0
4846,انا بنت اشهد الهاشتاق جد ان البنات خرفانننن,1
4847,مره شريتي كليجا الجنادريه,0
4848,اللي يرفع ضغطك انهم متجنسات ويطالبون انهن سعوديات وسب وشتم واحتقار سلامات اتمنا مراقبه وتتبع حساباتهم وسحب الجنسيه السعوديه روحي طالبي بلدك اللي تبينه,1
4849,ليه تستاهل ماضرت حد ضررها ايش دخلكم اللي ربها اعوذ بالله البشر صاروا ماخذين وضعيه الله يحاسبون الناس افعالهم,0
4850,انا مدعي ادعيله يكون شان اصحاب الكهف,0
4851,انا باقي بطل بيتفول,0
4852,اختي الصغيره حفظناها سوره المرسلات تشوفنا ناكل تقول كلوا وتمتعوا قليلا انكم مجرمون احنا الله يصرف بليسش,0
4853,وقح مقرف درجه الانحطاط وصلو,0
4854,الي بيموت باذن الله,0
4855,الجن قامت فوق راسي تناطط وبليس مغويني يسن السكاكين لاشفت الناس راعي مهايط ودك تقص اللغاليغ مترين,0
4856,عملاء الصهاينه العسكر الجدد الخسيسي يستعمل مطارات العدو الصهيوني لقتل ابناء شعبه عجز الصهاينه وهروبهم ساحات القتال شجع الخونه قتل شعوبهم بالنيابه,1
4857,احسب,0
4858,وانت مال اهلك,1
4859,البيت صلو النبي خرشهم عز,0
4860,كلام فاضي,0
4861,خراك يالسعودي مسويلي انك قطري يالهيس,1
4862,بردت قلوبنا هالمتخلف وكلامه المراه,0
4863,ربي ترحمها ويصبركم,0
4864,ممنوع الا,0
4865,استفراغ,0
4866,بالضبط يبن موزه كلمات هتلر يقصد طميم الذل موطنه وشعبه مذله اقدام المجوووس والاتراك المحتليين لارضه وتحكم عزمي بشاره ومفتيكم القرضاوي,1
4867,القلب داب والله,0
4868,السلطان مو فالح بسحب السيف بيقطع عرق بسيح دم زا بيقولوا فكونا بيصير شي لارطغرل,0
4869,يهمك تعرف اخبار الغنم حالكم خاءن خلك الشبك يا,0
4870,الهندي قاعد يثبت للمعزب الخروف صديقه يذبحه مافي يذبح,1
4871,استفهام بعقلي الحكومه ايش تعطي الممرضات السعوديات رواتب اجي الطواري فاردات مكاويهم الكراسي ويقلبوا بجوالاتهم والفلبينيات زي النحل يلفوا المرضا ماتسمع ضحكهم الا اذا جاء خويهم وواوو الكيوت ويبداو يتميلحوا ويضحكوا اتفوو,1
4872,ايييي مشالله حييل نزفزتيني,0
4873,بدل ماتمشي تبص بنات الناس امشي بص الارض يمكن تلاقي مشبكين لامك,0
4874,اوعا كلام الناس يوجعك فتعمل بيه اسمع كلام الناس ارميه واللا يعاملك وحش اوعا تعامله بيه ا,0
4875,مره اوفر البنات اللي يصورون ويتجمعون سلامااااات وش رموا الدين والحيا والعادات عرض الحيط الله يعافينا ابتلاهم الخفيفات,1
4876,الححب موجود سواء طريق النت او رحلوا الاوفياء بقي الاشكال الي يسسعدهم معرفه لون اللبس الداخلي لفتاه مجهولهه وتف اللي تصدق الخرابيط وتقول حبيبي الله ياخدك انتي وياه,0
4877,طيب جبهتيي,0
4878,تذكره انباععت كرممال السسومه اخرتها ممافي تيفو تففو ععليك وععلا منن ححطك للرابطه,0
4879,قسم الكلام طالع وانا مقهور العينات القذره,0
4880,ياكبرها الله الزيدي اسطوره,0
4881,اذكرها كنت ادعمه واضح طب ينضم لحزب الفريدي بالنسبه,0
4882,فعلا اسمح,0
4883,ههههههههههههههههههههههههههههههههههههههههههههه الاهلي كيدا,0
4884,ينكسر الزجاج فينتهي الصوت بسرعه وتبقا قطع الزجاج تجرح يلمسها الكلام الجارح ينتهي ويبقا القلب يتالم طويلا,0
4885,مريم نامي عشان نروح مبجر فاطميه قعديني معاج اقعد ابدل اطلع مريم ماقعدت اروح البيت اسوي زلزال,0
4886,قليل زوديها شوي بحبحي يدك,0
4887,بالله شي يضحكك,0
4888,جاني النوم,0
4889,يبيع حبحب,0
4890,تلعنك يوم تتكلم السعوديه والسعوديين وتسوي فتنه انفلو,0
4891,المتخلفين فكريا الي فاهمين التحضر والتطور انه قله حياء وانحلال خلقي وديني وانه شيء طبيعي الي سووه البنات ويقارنون بحوادث حدثت اشباه رجال امثالهم واشتغلو بالهشتاق مسوقين لبايع الكليجا عيب عيب عيب وشيء مقرف توصلون للمرحله افهموها,1
